,index,AT_load_actual_entsoe_power_statistics,AT_load_actual_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual,AT_windspeed_10m,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal
16545,104250,10070.0,9235.0,55.0,8.0,1725.0,3.95,8.291,0.0,0.0
16546,104251,9462.0,8701.0,52.0,0.0,1660.0,3.92,7.862,0.0,0.0
16547,104252,8899.0,8239.0,49.0,0.0,1540.0,3.8,7.491,0.0,0.0
16548,104253,8319.0,7710.0,44.0,0.0,1554.0,3.72,7.19,0.0,0.0
16549,104254,8112.0,7466.0,40.0,0.0,1497.0,3.61,6.943,0.0,0.0
16550,104255,7412.0,6886.0,36.0,0.0,1502.0,3.51,6.664,0.0,0.0
16551,104256,7049.0,6516.0,34.0,0.0,1461.0,3.42,6.423,0.0,0.0
16552,104257,6794.0,6224.0,34.0,0.0,1330.0,3.32,6.192,0.0,0.0
16553,104258,6717.0,6070.0,32.0,0.0,1208.0,3.2,5.925,0.0,0.0
16554,104259,6665.0,5997.0,32.0,0.0,1183.0,3.09,5.685,0.0,0.0
16555,104260,7021.0,6181.0,32.0,0.0,1128.0,3.03,5.514,0.0,0.0
16556,104261,8053.0,6903.0,36.0,0.0,1125.0,3.01,5.411,0.0,0.0
16557,104262,9353.0,8053.0,43.0,0.0,1020.0,2.95,5.293,0.0,0.0
16558,104263,10018.0,8927.0,54.0,12.0,985.0,2.89,5.195,0.097,2.421
16559,104264,10146.0,9185.0,55.0,47.0,863.0,2.99,5.955,3.817,42.767
16560,104265,10175.0,9152.0,52.0,107.0,760.0,3.03,7.386,20.4589,102.7995
16561,104266,10201.0,9193.0,50.0,164.0,649.0,3.16,8.833,58.1231,146.0871
16562,104267,10295.0,9248.0,50.0,204.0,546.0,3.28,10.115,98.2747,160.0258
16563,104268,10027.0,9064.0,47.0,222.0,500.0,3.38,11.122,119.0706,154.5282
16564,104269,10012.0,9064.0,48.0,199.0,492.0,3.43,11.623,100.6462,139.1237
16565,104270,9926.0,8994.0,48.0,140.0,531.0,3.28,11.413,51.6734,110.3715
16566,104271,10061.0,9054.0,54.0,69.0,643.0,2.98,10.052,12.7322,56.7721
16567,104272,10577.0,9398.0,55.0,20.0,818.0,3.1,7.903,0.436,4.7331
16568,104273,10609.0,9623.0,62.0,8.0,857.0,3.22,7.052,0.0,0.0
16569,104274,10238.0,9359.0,56.0,8.0,901.0,3.19,6.7,0.0,0.0
16570,104275,9464.0,8760.0,51.0,0.0,929.0,3.18,6.471,0.0,0.0
16571,104276,8978.0,8322.0,44.0,0.0,931.0,3.04,6.294,0.0,0.0
16572,104277,8300.0,7690.0,37.0,0.0,904.0,2.92,6.072,0.0,0.0
16573,104278,7915.0,7389.0,34.0,0.0,885.0,2.87,5.894,0.0,0.0
16574,104279,7400.0,6835.0,31.0,0.0,847.0,2.83,5.752,0.0,0.0
16575,104280,7064.0,6499.0,32.0,0.0,772.0,2.8,5.669,0.0,0.0
16576,104281,6832.0,6258.0,31.0,0.0,709.0,2.72,5.537,0.0,0.0
16577,104282,6639.0,6112.0,30.0,0.0,675.0,2.65,5.424,0.0,0.0
16578,104283,6580.0,5980.0,29.0,0.0,570.0,2.52,5.331,0.0,0.0
16579,104284,6938.0,6159.0,29.0,0.0,478.0,2.4,5.261,0.0,0.0
16580,104285,7945.0,6860.0,32.0,0.0,383.0,2.31,5.177,0.0,0.0
16581,104286,9341.0,8059.0,37.0,0.0,355.0,2.26,5.03,0.0,0.0
16582,104287,10005.0,8915.0,43.0,11.0,319.0,2.19,4.926,0.0541,1.9449
16583,104288,10127.0,9144.0,45.0,44.0,247.0,2.17,5.458,1.8139,35.7176
16584,104289,10178.0,9186.0,44.0,104.0,177.0,2.15,6.389,8.3126,89.8769
16585,104290,10285.0,9290.0,42.0,163.0,133.0,2.13,7.485,20.5963,137.803
16586,104291,10269.0,9295.0,41.0,202.0,117.0,2.14,8.651,36.7318,167.951
16587,104292,10126.0,9174.0,41.0,213.0,82.0,2.18,9.268,36.6037,168.4455
16588,104293,10101.0,9163.0,41.0,189.0,58.0,2.29,9.273,21.5355,140.6334
16589,104294,10134.0,9169.0,44.0,136.0,57.0,2.29,8.77,9.4364,94.6734
16590,104295,10175.0,9142.0,45.0,67.0,59.0,2.24,7.623,2.7479,42.2344
16591,104296,10514.0,9397.0,47.0,19.0,88.0,2.35,6.127,0.2115,3.9607
16592,104297,10519.0,9520.0,54.0,8.0,98.0,2.45,5.6,0.0,0.0
16593,104298,10131.0,9283.0,49.0,8.0,117.0,2.39,5.352,0.0,0.0
16594,104299,9404.0,8700.0,44.0,0.0,119.0,2.31,5.039,0.0,0.0
16595,104300,8847.0,8178.0,41.0,0.0,112.0,2.31,4.816,0.0,0.0
16596,104301,8177.0,7577.0,36.0,0.0,129.0,2.31,4.65,0.0,0.0
16597,104302,7977.0,7358.0,35.0,0.0,162.0,2.21,4.497,0.0,0.0
16598,104303,7399.0,6840.0,31.0,0.0,205.0,2.09,4.458,0.0,0.0
16599,104304,6965.0,6441.0,33.0,0.0,157.0,1.93,4.373,0.0,0.0
16600,104305,6686.0,6154.0,32.0,0.0,96.0,1.87,4.292,0.0,0.0
16601,104306,6632.0,6034.0,31.0,0.0,71.0,1.9,4.194,0.0,0.0
16602,104307,6554.0,5904.0,31.0,0.0,78.0,1.9,4.037,0.0,0.0
16603,104308,6850.0,6050.0,31.0,0.0,86.0,1.91,3.97,0.0,0.0
16604,104309,7904.0,6774.0,34.0,0.0,104.0,1.96,3.983,0.0,0.0
16605,104310,9311.0,7993.0,40.0,0.0,128.0,1.99,3.969,0.0,0.0
16606,104311,9955.0,8879.0,47.0,9.0,114.0,1.94,3.998,0.01,0.832
16607,104312,10220.0,9192.0,49.0,29.0,106.0,2.11,4.337,0.3646,19.9807
16608,104313,10238.0,9241.0,50.0,62.0,67.0,2.29,4.964,1.3795,52.9436
16609,104314,10318.0,9296.0,48.0,106.0,62.0,2.45,5.702,3.5509,91.776
16610,104315,10301.0,9337.0,48.0,138.0,65.0,2.51,6.42,6.458,121.6641
16611,104316,10075.0,9150.0,47.0,142.0,74.0,2.52,6.958,7.9945,129.9415
16612,104317,9954.0,9028.0,48.0,126.0,75.0,2.53,7.169,6.4705,112.2654
16613,104318,9926.0,8983.0,45.0,95.0,99.0,2.46,6.975,3.4865,76.1459
16614,104319,9938.0,8954.0,47.0,50.0,128.0,2.17,6.318,0.9985,32.0781
16615,104320,10350.0,9235.0,48.0,17.0,141.0,2.1,5.446,0.047,2.2475
16616,104321,10283.0,9366.0,56.0,8.0,151.0,2.15,5.145,0.0,0.0
16617,104322,9803.0,9012.0,48.0,8.0,131.0,2.13,4.968,0.0,0.0
16618,104323,9104.0,8445.0,47.0,0.0,125.0,2.09,4.818,0.0,0.0
16619,104324,8577.0,7960.0,39.0,0.0,135.0,2.03,4.693,0.0,0.0
16620,104325,8035.0,7401.0,37.0,0.0,134.0,1.88,4.575,0.0,0.0
16621,104326,7939.0,7316.0,37.0,0.0,124.0,1.72,4.503,0.0,0.0
16622,104327,7307.0,6766.0,35.0,0.0,166.0,1.65,4.394,0.0,0.0
16623,104328,6916.0,6373.0,37.0,0.0,155.0,1.58,4.304,0.0,0.0
16624,104329,6590.0,6044.0,35.0,0.0,181.0,1.52,4.23,0.0,0.0
16625,104330,6384.0,5814.0,33.0,0.0,176.0,1.51,4.163,0.0,0.0
16626,104331,6210.0,5624.0,32.0,0.0,164.0,1.52,4.104,0.0,0.0
16627,104332,6345.0,5637.0,31.0,0.0,204.0,1.56,4.019,0.0,0.0
16628,104333,6733.0,5933.0,31.0,0.0,231.0,1.65,3.906,0.0,0.0
16629,104334,7261.0,6325.0,32.0,0.0,261.0,1.76,3.832,0.0,0.0
16630,104335,7847.0,6966.0,36.0,9.0,266.0,1.86,3.783,0.05,1.6517
16631,104336,8289.0,7358.0,43.0,28.0,264.0,1.94,4.161,1.5401,31.9088
16632,104337,8539.0,7676.0,46.0,64.0,212.0,1.86,5.04,7.2275,83.1334
16633,104338,8700.0,7797.0,46.0,103.0,196.0,1.97,6.227,24.4217,136.7801
16634,104339,8724.0,7902.0,46.0,126.0,218.0,2.02,7.557,60.3704,167.4284
16635,104340,8447.0,7732.0,44.0,131.0,261.0,2.08,8.454,73.7315,166.2831
16636,104341,8388.0,7620.0,43.0,117.0,284.0,2.14,8.837,60.4064,148.1052
16637,104342,8385.0,7573.0,40.0,86.0,308.0,2.13,8.567,27.8625,108.9262
16638,104343,8479.0,7615.0,40.0,45.0,315.0,1.73,7.287,5.4735,48.0724
16639,104344,8821.0,7842.0,42.0,15.0,263.0,1.65,5.475,0.1156,2.6863
16640,104345,8849.0,8012.0,46.0,8.0,195.0,1.63,4.919,0.0,0.0
16641,104346,8471.0,7808.0,45.0,8.0,125.0,1.59,4.698,0.0,0.0
16642,104347,8014.0,7358.0,41.0,0.0,95.0,1.61,4.555,0.0,0.0
16643,104348,7611.0,6985.0,34.0,0.0,199.0,1.65,4.382,0.0,0.0
16644,104349,7248.0,6599.0,33.0,0.0,420.0,1.91,4.357,0.0,0.0
16645,104350,7223.0,6639.0,31.0,0.0,614.0,2.25,4.425,0.0,0.0
16646,104351,6764.0,6246.0,28.0,0.0,1108.0,2.64,4.513,0.0,0.0
16647,104352,6377.0,5911.0,23.0,0.0,1444.0,2.78,4.358,0.0,0.0
16648,104353,6046.0,5583.0,21.0,0.0,1122.0,2.85,4.128,0.0,0.0
16649,104354,5864.0,5394.0,18.0,0.0,894.0,2.79,3.919,0.0,0.0
16650,104355,5812.0,5243.0,18.0,0.0,992.0,2.71,3.754,0.0,0.0
16651,104356,5832.0,5251.0,19.0,0.0,1057.0,2.58,3.608,0.0,0.0
16652,104357,6003.0,5386.0,19.0,0.0,942.0,2.62,3.37,0.0,0.0
16653,104358,6301.0,5553.0,20.0,0.0,922.0,2.77,3.136,0.0,0.0
16654,104359,6756.0,6019.0,22.0,10.0,1122.0,2.87,2.892,0.0747,1.8223
16655,104360,7140.0,6306.0,31.0,36.0,1209.0,3.25,3.403,2.6522,37.2763
16656,104361,7494.0,6656.0,33.0,83.0,1036.0,3.72,4.194,11.4277,91.5371
16657,104362,7900.0,6973.0,33.0,124.0,1467.0,4.33,4.99,32.6325,141.5038
16658,104363,8008.0,7256.0,35.0,146.0,1997.0,4.64,5.669,48.9522,164.3902
16659,104364,7783.0,7113.0,34.0,148.0,1850.0,4.78,6.064,50.3684,163.8511
16660,104365,7710.0,7000.0,33.0,130.0,1818.0,4.83,6.205,55.0493,148.6029
16661,104366,7585.0,6873.0,31.0,97.0,1949.0,4.41,5.769,18.8605,102.2077
16662,104367,7643.0,6894.0,32.0,49.0,1799.0,3.64,4.774,4.5737,45.4554
16663,104368,8220.0,7270.0,36.0,15.0,1659.0,3.23,3.327,0.1058,2.4738
16664,104369,8340.0,7527.0,41.0,8.0,1761.0,3.14,2.432,0.0,0.0
16665,104370,8366.0,7588.0,41.0,8.0,1702.0,2.92,1.673,0.0,0.0
16666,104371,8008.0,7331.0,40.0,0.0,1604.0,2.81,1.005,0.0,0.0
16667,104372,7686.0,7051.0,37.0,0.0,1574.0,2.81,0.486,0.0,0.0
16668,104373,7411.0,6749.0,34.0,0.0,1860.0,2.85,0.028,0.0,0.0
16669,104374,7513.0,6874.0,32.0,0.0,1840.0,2.96,-0.353,0.0,0.0
16670,104375,7119.0,6556.0,31.0,0.0,1824.0,3.13,-0.627,0.0,0.0
16671,104376,6882.0,6333.0,30.0,0.0,1735.0,3.27,-0.942,0.0,0.0
16672,104377,6732.0,6149.0,27.0,0.0,1861.0,3.46,-1.367,0.0,0.0
16673,104378,6742.0,6133.0,26.0,0.0,2023.0,3.61,-1.717,0.0,0.0
16674,104379,6741.0,6076.0,26.0,0.0,2011.0,3.73,-2.111,0.0,0.0
16675,104380,7203.0,6320.0,26.0,0.0,1866.0,3.6,-2.569,0.0,0.0
16676,104381,8285.0,7055.0,30.0,0.0,1642.0,3.5,-2.929,0.0,0.0
16677,104382,9728.0,8348.0,40.0,0.0,1798.0,3.35,-3.269,0.0,0.0
16678,104383,10464.0,9306.0,51.0,10.0,1729.0,3.22,-3.472,0.4896,2.5516
16679,104384,10581.0,9529.0,51.0,42.0,1604.0,3.54,-2.533,26.6554,45.5829
16680,104385,10612.0,9544.0,45.0,102.0,1606.0,4.11,-1.284,109.0734,75.51
16681,104386,10737.0,9617.0,44.0,161.0,1658.0,4.7,-0.435,173.46,92.7115
16682,104387,10733.0,9670.0,43.0,196.0,1639.0,4.86,-0.063,157.2911,121.4431
16683,104388,10702.0,9614.0,42.0,197.0,1664.0,4.99,0.081,145.877,127.7075
16684,104389,10689.0,9647.0,44.0,168.0,1512.0,5.08,-0.027,122.7263,115.8605
16685,104390,10714.0,9683.0,45.0,116.0,1460.0,4.98,-0.464,74.6202,91.9981
16686,104391,10884.0,9778.0,52.0,54.0,1569.0,4.32,-1.418,22.2795,49.4061
16687,104392,11507.0,10173.0,57.0,16.0,1770.0,3.9,-2.868,0.8011,3.6294
16688,104393,11507.0,10418.0,61.0,8.0,1832.0,3.98,-3.424,0.0,0.0
16689,104394,11195.0,10232.0,56.0,8.0,1737.0,4.16,-3.616,0.0,0.0
16690,104395,10452.0,9670.0,54.0,0.0,1757.0,4.18,-3.759,0.0,0.0
16691,104396,9817.0,9074.0,48.0,0.0,1689.0,4.12,-3.871,0.0,0.0
16692,104397,9194.0,8514.0,43.0,0.0,1589.0,3.95,-4.021,0.0,0.0
16693,104398,8911.0,8245.0,42.0,0.0,1487.0,3.82,-4.22,0.0,0.0
16694,104399,8370.0,7687.0,37.0,0.0,1325.0,3.68,-4.411,0.0,0.0
16695,104400,8076.0,7401.0,36.0,0.0,1316.0,3.45,-4.642,0.0,0.0
16696,104401,7898.0,7155.0,34.0,0.0,1296.0,3.29,-4.865,0.0,0.0
16697,104402,7780.0,7056.0,33.0,0.0,1419.0,3.28,-4.965,0.0,0.0
16698,104403,7774.0,6958.0,32.0,0.0,1500.0,3.26,-5.042,0.0,0.0
16699,104404,8115.0,7149.0,33.0,0.0,1280.0,3.12,-5.162,0.0,0.0
16700,104405,9056.0,7841.0,37.0,0.0,1210.0,2.87,-5.281,0.0,0.0
16701,104406,10333.0,8922.0,45.0,0.0,1140.0,2.67,-5.388,0.0,0.0
16702,104407,11047.0,9894.0,60.0,10.0,919.0,2.55,-5.433,0.6589,2.2507
16703,104408,11069.0,10015.0,52.0,40.0,801.0,2.83,-4.374,45.5535,35.7041
16704,104409,10951.0,9856.0,48.0,102.0,668.0,3.11,-2.781,160.1737,46.6233
16705,104410,10873.0,9754.0,46.0,166.0,687.0,3.1,-1.351,259.5312,47.4156
16706,104411,10829.0,9764.0,42.0,209.0,669.0,2.97,-0.239,310.4601,48.6886
16707,104412,10636.0,9590.0,39.0,220.0,809.0,2.94,0.524,311.0842,49.0667
16708,104413,10521.0,9528.0,42.0,192.0,969.0,3.0,0.819,261.8417,48.189
16709,104414,10595.0,9563.0,43.0,132.0,982.0,2.87,0.508,169.6638,45.3837
16710,104415,10777.0,9666.0,46.0,60.0,1035.0,2.0,-1.118,56.789,34.2067
16711,104416,11547.0,10140.0,54.0,17.0,1227.0,2.06,-3.27,1.6153,3.2039
16712,104417,11614.0,10477.0,55.0,8.0,1283.0,2.17,-3.663,0.0,0.0
16713,104418,11198.0,10248.0,47.0,8.0,1170.0,2.22,-3.852,0.0,0.0
16714,104419,10458.0,9676.0,47.0,0.0,1167.0,2.25,-4.094,0.0,0.0
16715,104420,9900.0,9139.0,40.0,0.0,1145.0,2.28,-4.313,0.0,0.0
16716,104421,9264.0,8560.0,38.0,0.0,1191.0,2.3,-4.452,0.0,0.0
16717,104422,9102.0,8396.0,33.0,0.0,1300.0,2.34,-4.513,0.0,0.0
16718,104423,8535.0,7868.0,31.0,0.0,1112.0,2.33,-4.536,0.0,0.0
16719,104424,8196.0,7602.0,28.0,0.0,901.0,2.28,-4.535,0.0,0.0
16720,104425,7978.0,7343.0,27.0,0.0,717.0,2.23,-4.529,0.0,0.0
16721,104426,7817.0,7191.0,25.0,0.0,655.0,2.2,-4.533,0.0,0.0
16722,104427,7754.0,7045.0,25.0,0.0,546.0,2.21,-4.6,0.0,0.0
16723,104428,8013.0,7178.0,25.0,0.0,497.0,2.27,-4.736,0.0,0.0
16724,104429,8993.0,7810.0,29.0,0.0,426.0,2.3,-4.836,0.0,0.0
16725,104430,10329.0,8898.0,36.0,0.0,348.0,2.32,-4.903,0.0,0.0
16726,104431,10961.0,9836.0,46.0,10.0,329.0,2.37,-4.944,0.6273,2.1716
16727,104432,10936.0,9918.0,44.0,39.0,365.0,2.54,-3.665,45.744,36.9196
16728,104433,10826.0,9772.0,40.0,99.0,318.0,2.72,-1.5,146.9921,55.8488
16729,104434,10724.0,9650.0,38.0,159.0,259.0,2.89,0.524,196.4965,79.0337
16730,104435,10578.0,9570.0,38.0,195.0,313.0,3.25,1.908,167.091,114.7604
16731,104436,10380.0,9377.0,36.0,198.0,347.0,3.43,2.612,132.2365,130.0277
16732,104437,10402.0,9367.0,37.0,167.0,363.0,3.37,2.768,103.6585,121.7587
16733,104438,10353.0,9385.0,37.0,115.0,353.0,2.83,1.924,37.2201,97.1825
16734,104439,10545.0,9471.0,39.0,54.0,383.0,2.83,0.376,7.1285,42.378
16735,104440,11021.0,9770.0,43.0,16.0,465.0,3.08,-0.73,0.4727,2.9778
16736,104441,11028.0,9992.0,44.0,8.0,576.0,3.26,-0.965,0.0,0.0
16737,104442,10746.0,9835.0,41.0,8.0,821.0,3.53,-0.974,0.0,0.0
16738,104443,10125.0,9340.0,39.0,0.0,1163.0,3.86,-0.775,0.0,0.0
16739,104444,9472.0,8753.0,32.0,0.0,1364.0,4.12,-0.589,0.0,0.0
16740,104445,8896.0,8171.0,30.0,0.0,1674.0,4.28,-0.665,0.0,0.0
16741,104446,8681.0,8020.0,26.0,0.0,2017.0,4.48,-0.751,0.0,0.0
16742,104447,7984.0,7469.0,19.0,0.0,1951.0,4.66,-1.036,0.0,0.0
16743,104448,7682.0,7082.0,19.0,0.0,1811.0,4.88,-1.31,0.0,0.0
16744,104449,7457.0,6819.0,14.0,0.0,1836.0,5.05,-1.423,0.0,0.0
16745,104450,7321.0,6679.0,11.0,0.0,1911.0,5.1,-1.505,0.0,0.0
16746,104451,7279.0,6553.0,10.0,0.0,1867.0,5.16,-1.575,0.0,0.0
16747,104452,7656.0,6752.0,11.0,0.0,1942.0,5.19,-1.648,0.0,0.0
16748,104453,8580.0,7366.0,16.0,0.0,1961.0,5.24,-1.659,0.0,0.0
16749,104454,9825.0,8437.0,28.0,0.0,1982.0,5.2,-1.639,0.0,0.0
16750,104455,10646.0,9414.0,38.0,9.0,2043.0,5.16,-1.615,0.1126,1.478
16751,104456,10765.0,9655.0,38.0,31.0,2180.0,5.17,-1.092,9.9301,43.8803
16752,104457,10814.0,9683.0,37.0,74.0,2256.0,5.25,0.421,58.7715,95.3995
16753,104458,10917.0,9736.0,35.0,116.0,2281.0,5.46,1.919,80.8379,129.5296
16754,104459,10833.0,9733.0,35.0,142.0,2304.0,5.83,2.866,81.586,151.5831
16755,104460,10601.0,9533.0,34.0,145.0,2268.0,5.95,3.244,58.1063,154.9568
16756,104461,10598.0,9537.0,34.0,125.0,2273.0,5.8,3.179,32.2621,131.8711
16757,104462,10581.0,9508.0,32.0,89.0,2280.0,5.69,2.861,25.568,98.4383
16758,104463,10686.0,9550.0,34.0,45.0,2277.0,5.58,2.034,13.5172,48.2121
16759,104464,11109.0,9842.0,36.0,14.0,2224.0,5.4,0.971,0.6164,2.9725
16760,104465,11015.0,9906.0,38.0,8.0,2233.0,5.42,0.645,0.0,0.0
16761,104466,10684.0,9704.0,35.0,8.0,2247.0,5.55,0.45,0.0,0.0
16762,104467,9987.0,9175.0,32.0,0.0,2326.0,5.72,0.225,0.0,0.0
16763,104468,9340.0,8658.0,27.0,0.0,2339.0,5.9,0.033,0.0,0.0
16764,104469,8668.0,8074.0,24.0,0.0,2395.0,6.09,-0.121,0.0,0.0
16765,104470,8501.0,7888.0,16.0,0.0,2393.0,6.35,-0.301,0.0,0.0
16766,104471,7872.0,7331.0,11.0,0.0,2415.0,6.63,-0.403,0.0,0.0
16767,104472,7494.0,6961.0,6.0,0.0,2393.0,6.91,-0.468,0.0,0.0
16768,104473,7237.0,6632.0,3.0,0.0,2407.0,7.17,-0.502,0.0,0.0
16769,104474,7158.0,6554.0,2.0,0.0,2426.0,7.41,-0.511,0.0,0.0
16770,104475,7099.0,6432.0,4.0,0.0,2295.0,7.67,-0.501,0.0,0.0
16771,104476,7452.0,6617.0,11.0,0.0,2267.0,7.89,-0.423,0.0,0.0
16772,104477,8587.0,7404.0,20.0,0.0,2185.0,8.06,-0.322,0.0,0.0
16773,104478,9804.0,8413.0,35.0,0.0,2149.0,8.08,-0.248,0.0,0.0
16774,104479,10512.0,9332.0,46.0,9.0,2311.0,7.93,-0.168,0.1622,1.4993
16775,104480,10717.0,9566.0,47.0,37.0,2388.0,7.62,0.414,11.5371,43.0331
16776,104481,10837.0,9652.0,47.0,92.0,2369.0,7.31,1.669,48.4643,93.3754
16777,104482,10863.0,9708.0,47.0,145.0,2289.0,7.14,2.791,98.5683,121.0732
16778,104483,10709.0,9637.0,48.0,181.0,2361.0,7.16,3.354,118.6301,135.8151
16779,104484,10396.0,9413.0,47.0,201.0,2372.0,6.96,3.526,121.1778,135.5798
16780,104485,10142.0,9182.0,46.0,182.0,2331.0,6.44,3.354,107.6503,119.548
16781,104486,10162.0,9114.0,48.0,129.0,2164.0,5.54,2.755,65.8389,92.3846
16782,104487,10289.0,9144.0,51.0,61.0,2014.0,4.35,1.395,16.7774,46.9036
16783,104488,10864.0,9545.0,54.0,17.0,2000.0,3.53,-0.384,0.2684,2.2466
16784,104489,10904.0,9813.0,59.0,8.0,1810.0,3.01,-1.127,0.0,0.0
16785,104490,10433.0,9502.0,56.0,8.0,1635.0,2.72,-1.523,0.0,0.0
16786,104491,9818.0,8932.0,53.0,0.0,1186.0,2.49,-1.84,0.0,0.0
16787,104492,9145.0,8386.0,49.0,0.0,880.0,2.31,-2.13,0.0,0.0
16788,104493,8510.0,7771.0,43.0,0.0,868.0,2.2,-2.435,0.0,0.0
16789,104494,8421.0,7692.0,41.0,0.0,931.0,2.18,-2.681,0.0,0.0
16790,104495,7945.0,7250.0,38.0,0.0,849.0,2.14,-2.844,0.0,0.0
16791,104496,7570.0,6896.0,35.0,0.0,765.0,2.06,-2.991,0.0,0.0
16792,104497,7297.0,6601.0,35.0,0.0,740.0,1.97,-3.118,0.0,0.0
16793,104498,7112.0,6414.0,34.0,0.0,874.0,1.97,-3.282,0.0,0.0
16794,104499,6975.0,6235.0,34.0,0.0,890.0,2.05,-3.493,0.0,0.0
16795,104500,7094.0,6263.0,35.0,0.0,789.0,2.08,-3.757,0.0,0.0
16796,104501,7449.0,6525.0,36.0,0.0,677.0,2.1,-3.971,0.0,0.0
16797,104502,8011.0,6950.0,37.0,0.0,681.0,2.13,-4.172,0.0,0.0
16798,104503,8645.0,7590.0,40.0,9.0,628.0,2.18,-4.308,0.3807,1.4873
16799,104504,9063.0,7969.0,45.0,30.0,541.0,2.45,-3.371,33.7072,35.9517
16800,104505,9206.0,8183.0,46.0,81.0,454.0,2.37,-1.517,136.0808,52.8553
16801,104506,9240.0,8272.0,43.0,143.0,367.0,2.4,0.42,235.6374,53.0855
16802,104507,9127.0,8196.0,43.0,189.0,331.0,2.48,1.713,289.5627,53.0156
16803,104508,8818.0,7935.0,39.0,202.0,249.0,2.51,2.335,288.6746,53.8248
16804,104509,8596.0,7743.0,39.0,177.0,153.0,2.49,2.396,241.6127,52.3722
16805,104510,8660.0,7689.0,39.0,121.0,99.0,2.18,1.795,152.884,48.4642
16806,104511,8842.0,7779.0,45.0,54.0,92.0,1.83,-0.434,46.7241,34.2083
16807,104512,9608.0,8323.0,50.0,15.0,120.0,2.09,-2.643,0.9377,2.3085
16808,104513,9717.0,8715.0,55.0,8.0,121.0,2.06,-3.105,0.0,0.0
16809,104514,9306.0,8484.0,55.0,8.0,61.0,1.87,-3.269,0.0,0.0
16810,104515,8781.0,7977.0,48.0,0.0,30.0,1.61,-3.418,0.0,0.0
16811,104516,8511.0,7704.0,44.0,0.0,29.0,1.4,-3.599,0.0,0.0
16812,104517,8078.0,7327.0,42.0,0.0,26.0,1.46,-3.832,0.0,0.0
16813,104518,8121.0,7369.0,41.0,0.0,37.0,1.51,-4.047,0.0,0.0
16814,104519,7617.0,6953.0,36.0,0.0,39.0,1.51,-4.209,0.0,0.0
16815,104520,7271.0,6612.0,33.0,0.0,37.0,1.51,-4.379,0.0,0.0
16816,104521,6983.0,6302.0,31.0,0.0,33.0,1.51,-4.527,0.0,0.0
16817,104522,6884.0,6200.0,31.0,0.0,31.0,1.5,-4.692,0.0,0.0
16818,104523,6724.0,6028.0,30.0,0.0,32.0,1.52,-4.811,0.0,0.0
16819,104524,6832.0,6066.0,30.0,0.0,30.0,1.56,-4.953,0.0,0.0
16820,104525,7052.0,6237.0,31.0,0.0,34.0,1.59,-5.038,0.0,0.0
16821,104526,7308.0,6408.0,31.0,0.0,35.0,1.6,-5.04,0.0,0.0
16822,104527,7755.0,6890.0,33.0,8.0,37.0,1.61,-5.077,0.1791,1.271
16823,104528,8116.0,7143.0,36.0,28.0,48.0,1.64,-4.162,15.0042,40.9587
16824,104529,8289.0,7352.0,36.0,76.0,53.0,1.84,-2.388,60.2076,86.383
16825,104530,8463.0,7457.0,36.0,135.0,44.0,2.09,-0.704,110.1126,110.8093
16826,104531,8460.0,7541.0,37.0,177.0,38.0,2.21,0.595,149.9044,117.4724
16827,104532,8093.0,7314.0,36.0,189.0,36.0,2.28,1.435,175.8148,107.2845
16828,104533,7897.0,7101.0,35.0,163.0,42.0,2.32,1.699,165.6006,89.5032
16829,104534,7901.0,7014.0,36.0,111.0,49.0,2.17,1.286,111.4963,70.0187
16830,104535,8135.0,7161.0,38.0,50.0,66.0,1.77,-0.555,28.8446,41.5979
16831,104536,8884.0,7699.0,43.0,14.0,85.0,1.99,-2.506,0.5758,2.2027
16832,104537,9125.0,8121.0,48.0,8.0,88.0,2.1,-3.041,0.0,0.0
16833,104538,9176.0,8237.0,50.0,8.0,110.0,2.12,-3.418,0.0,0.0
16834,104539,8780.0,7986.0,47.0,0.0,129.0,2.14,-3.751,0.0,0.0
16835,104540,8534.0,7724.0,44.0,0.0,129.0,2.16,-4.004,0.0,0.0
16836,104541,8235.0,7413.0,41.0,0.0,158.0,2.14,-4.243,0.0,0.0
16837,104542,8301.0,7531.0,41.0,0.0,233.0,2.14,-4.444,0.0,0.0
16838,104543,7920.0,7184.0,36.0,0.0,362.0,2.13,-4.652,0.0,0.0
16839,104544,7605.0,6919.0,35.0,0.0,492.0,2.14,-4.845,0.0,0.0
16840,104545,7426.0,6699.0,32.0,0.0,578.0,2.18,-5.029,0.0,0.0
16841,104546,7324.0,6585.0,32.0,0.0,675.0,2.24,-5.164,0.0,0.0
16842,104547,7269.0,6482.0,31.0,0.0,790.0,2.3,-5.255,0.0,0.0
16843,104548,7670.0,6711.0,32.0,0.0,996.0,2.37,-5.313,0.0,0.0
16844,104549,8823.0,7507.0,37.0,0.0,1181.0,2.44,-5.378,0.0,0.0
16845,104550,10183.0,8656.0,46.0,0.0,1235.0,2.5,-5.438,0.0,0.0
16846,104551,11020.0,9739.0,58.0,8.0,1205.0,2.51,-5.483,0.2129,1.1418
16847,104552,11169.0,9971.0,54.0,25.0,1077.0,2.6,-4.643,27.7061,36.5958
16848,104553,11004.0,9878.0,54.0,66.0,750.0,2.55,-2.542,118.0641,59.4344
